ID,Nombre,Ingredientes,Instrucciones,URL,tk_ing
416,Old-Fashioned Potato Salad,5 medium potatoes; 3 large eggs; 1 cup chopped celery; ½ cup chopped onion; ½ cup sweet pickle relish; ¼ cup mayonnaise; 1 tablespoon prepared mustard; ¼ teaspoon garlic salt; ¼ teaspoon celery salt; ground black pepper to taste,"Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Bring a large pot of salted water to a boil. Add potatoes and cook until tender but still firm, about 15 minutes.
DOTDASH MEREDITH FOOD STUDIOS Drain, cool, peel, and chop potatoes.
DOTDASH MEREDITH FOOD STUDIOS While potatoes cook, place eggs in a saucepan and cover with cold water. Bring water to a boil; cover, remove from heat, and let eggs stand in hot water for 10 to 12 minutes.
DOTDASH MEREDITH FOOD STUDIOS Remove from hot water, cool, peel, and chop eggs.
DOTDASH MEREDITH FOOD STUDIOS Combine the potatoes, eggs, celery, onion, relish, mayonnaise, mustard, garlic salt, celery salt, and pepper in a large bowl. Mix together well and refrigerate until chilled.
DOTDASH MEREDITH FOOD STUDIOS Enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/16729/old-fashioned-potato-salad/,"['medium potatoes', 'large eggs', 'chopped celery', '½  chopped onion', '½  sweet pickle relish', '¼  mayonnaise', 'prepared mustard', '¼  garlic salt', '¼  celery salt', 'ground black pepper to taste']"
417,Alison's Gluten-Free Bread,1 egg; ⅓ cup egg whites; 1 tablespoon apple cider vinegar; ¼ cup canola oil; ¼ cup honey; 1 ½ cups warm skim milk; 1 teaspoon salt; 1 tablespoon xanthan gum; ½ cup tapioca flour; ¼ cup garbanzo bean flour; ¼ cup millet flour; 1 cup white rice flour; 1 cup brown rice flour; 1 tablespoon active dry yeast,"Place ingredients in the pan of the bread machine in the order recommended by the manufacturer. Select cycle; press Start. Five minutes into the cycle, check the consistency of the dough. Add additional rice flour or liquid if necessary. When bread is finished, let cool for 10 to 15 minutes before removing from pan.",https://www.allrecipes.com/recipe/23287/alisons-gluten-free-bread/,"['egg', '⅓  egg whites', 'apple cider vinegar', '¼  canola oil', '¼  honey', '½  warm skim milk', 'salt', 'xanthan gum', '½  tapioca flour', '¼  garbanzo bean flour', '¼  millet flour', 'white rice flour', 'brown rice flour', 'active dry yeast']"
418,Marinated Tuna Steak,"¼ cup orange juice; ¼ cup soy sauce; 2 tablespoons olive oil; 2 tablespoons chopped fresh parsley; 1 tablespoon lemon juice; 1 clove garlic, minced; ½ teaspoon chopped fresh oregano; ½ teaspoon ground black pepper; 4 (4 ounce) tuna steaks","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Mix orange juice, soy sauce, olive oil, parsley, lemon juice, garlic, oregano, and pepper together in a large non-reactive dish until well combined. Place tuna steaks in marinade and turn to coat. Cover the dish with plastic wrap and marinate in the refrigerator for at least 30 minutes.
DOTDASH MEREDITH FOOD STUDIOS Preheat an outdoor grill for high heat and lightly oil the grate. Remove tuna steaks from the marinade and shake off excess; reserve marinade for basting. Cook tuna steaks on the preheated grill for 5 to 6 minutes; flip steaks and baste with reserved marinade. Cook for an additional 5 minutes, or to desired doneness. Discard any remaining marinade.
DOTDASH MEREDITH FOOD STUDIOS Serve and enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/39455/marinated-tuna-steak/,"['¼  orange juice', '¼  soy sauce', 'olive oil', 'chopped fresh parsley', 'lemon juice', 'garlic', 'minced', '½  chopped fresh oregano', '½  ground black pepper', 'tuna steaks']"
419,Easter Breakfast Casserole,"cooking spray; 1 pound bacon; 8 large eggs; 2 cups milk; 3 cups shredded Cheddar cheese; ¼ cup diced onion; ¼ cup diced green bell pepper; 1 (16 ounce) package frozen hash brown potatoes, thawed","Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 7x11-inch casserole dish. Fry bacon in a large, deep skillet over medium-high heat until evenly browned, about 10 minutes. Drain on a paper towel-lined plate. Crumble. Beat eggs and milk together in a large bowl; mix in cheese, bacon, onion, and green pepper. Stir in thawed hash browns. Pour mixture into prepared casserole. Cover with aluminum foil and bake in preheated oven for 45 minutes. Uncover and bake until eggs have set, another 30 minutes.
ALLRECIPESPHOTO",https://www.allrecipes.com/recipe/20900/easter-breakfast-casserole/,"['cooking spray', 'bacon', 'large eggs', 'milk', 'shredded cheddar cheese', '¼  diced onion', '¼  diced green bell pepper', 'package frozen hash brown potatoes', 'thawed']"
420,What Are Fat Bombs? Should You Eat These Keto Snacks?,,,https://www.allrecipes.com/article/what-are-fat-bombs-keto/,[]
421,Best Ever Muffins,2 cups all-purpose flour; 3 teaspoons baking powder; ½ teaspoon salt; ¾ cup white sugar; 1 large egg; 1 cup milk; ¼ cup vegetable oil,"Gather all ingredients. Preheat the oven to 400 degrees F (200 degrees C). Grease a 12-cup muffin tin or line cups with paper liners.
DOTDASH MEREDITH FOOD STUDIOS Stir flour, baking powder, salt, and sugar together in a large bowl; make a well in the center.
DOTDASH MEREDITH FOOD STUDIOS Beat egg with a fork in a small bowl or 2-cup measuring cup; whisk in milk and oil.
DOTDASH MEREDITH FOOD STUDIOS Pour egg mixture all at once into flour mixture; mix quickly and lightly with a fork until just moistened. The batter will be lumpy. (Fold in additional ingredients if using; see variations below).
DOTDASH MEREDITH FOOD STUDIOS Spoon batter into the prepared muffin cups, filling each 3/4 full.
DOTDASH MEREDITH FOOD STUDIOS Bake in the preheated oven until tops spring back when lightly pressed, about 25 minutes.
DOTDASH MEREDITH FOOD STUDIOS Enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/6874/best-ever-muffins/,"['allpurpose flour', 'baking powder', '½  salt', '¾  white sugar', 'large egg', 'milk', '¼  vegetable oil']"
422,Gluten Free Danish,"2 cups gluten-free pancake mix; ¼ cup unsalted butter, room temperature; 2 tablespoons white sugar; ⅔ cup milk; 3/4 teaspoon almond extract, divided; ¼ cup raspberry jam; ⅔ cup confectioners' sugar; 2 tablespoons milk, or more as needed; ½ teaspoon vanilla extract","Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with parchment paper. Combine pancake mix, butter, and sugar in a bowl; stir until crumbly. Stir in 2/3 cup milk and 1/2 teaspoon almond extract until fully incorporated; the dough will be sticky. Drop dough by rounded tablespoonfuls onto the prepared baking sheet, spaced about 2 inches apart. Make a shallow indentation in center of each dough ball using the back of a teaspoon. Fill each center with 1 teaspoon jam. Bake in the preheated oven until lightly browned, 10 to 12 minutes. Cool. Combine confectioners' sugar, 3 tablespoons milk, vanilla extract, and remaining 1/4 teaspoon almond extract; mix until smooth. Drizzle glaze over Danish.",https://www.allrecipes.com/recipe/216789/gluten-free-danish/,"['glutenfree pancake mix', '¼  unsalted butter', 'room temperature', 'white sugar', '⅔  milk', 'almond extract', 'divided', '¼  raspberry jam', '⅔  confectioners sugar', 'milk', 'or more as needed', '½  vanilla extract']"
423,Marinated Flank Steak,"½ cup vegetable oil; ⅓ cup low-sodium soy sauce; ¼ cup red wine vinegar; 2 tablespoons fresh lemon juice; 1 ½ tablespoons Worcestershire sauce; 1 tablespoon Dijon mustard; 2 cloves garlic, minced; ½ teaspoon ground black pepper; 1 (1 1/2-pound) flank steak","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Whisk together oil, soy sauce, vinegar, lemon juice, Worcestershire sauce, Dijon mustard, garlic, and pepper for marinade until thoroughly combined. Place steak in a 9x13-inch glass baking dish.
DOTDASH MEREDITH FOOD STUDIOS Pour marinade over flank steak in the baking dish; turn several times to coat thoroughly with marinade. Cover, and refrigerate for 2 to 6 hours, or up to 12 hours if you have time.
DOTDASH MEREDITH FOOD STUDIOS When ready to cook, preheat an outdoor grill for medium-high heat and lightly oil the grate. Remove steak from the marinade and shake off excess. Discard the remaining marinade. Cook steak on the preheated grill for about 5 minutes per side, or to desired doneness.
DOTDASH MEREDITH FOOD STUDIOS Remove from the grill and let rest for 5 minutes before slicing and serving. Serve hot and enjoy!
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/18074/marinated-flank-steak/,"['½  vegetable oil', '⅓  lowsodium soy sauce', '¼  red wine vinegar', 'fresh lemon juice', '½  worcestershire sauce', 'dijon mustard', 'garlic', 'minced', '½  ground black pepper', 'flank steak']"
424,Triple Threat Fruit Smoothie,"1 kiwi, sliced; 1 banana, peeled and chopped; ½ cup blueberries; 1 cup strawberries; 1 cup ice cubes; ½ cup orange juice; 1 (8 ounce) container peach yogurt","In a blender, blend the kiwi, banana, blueberries, strawberries, ice, orange juice, and yogurt until smooth.",https://www.allrecipes.com/recipe/87961/triple-threat-fruit-smoothie/,"['kiwi', 'sliced', 'banana', 'peeled and chopped', '½  blueberries', 'strawberries', 'ice cubes', '½  orange juice', 'container peach yogurt']"
425,Incredibly Easy Vegetarian Chili,"1 tablespoon vegetable oil; 1 cup chopped onions; ¾ cup chopped carrots; 3 cloves garlic, minced; 1 cup chopped green bell pepper; 1 cup chopped red bell pepper; ¾ cup chopped celery; 1 tablespoon chili powder; 1 ½ cups chopped fresh mushrooms; 1 (28 ounce) can whole peeled tomatoes with liquid, chopped; 1 (19 ounce) can kidney beans with liquid; 1 (11 ounce) can whole kernel corn, undrained; 1 tablespoon ground cumin; 1 ½ teaspoons dried oregano; 1 ½ teaspoons dried basil","Heat oil in a large saucepan over medium heat. Sauté onions, carrots, and garlic in hot oil until tender. Add bell peppers, celery, and chili powder. Cook, stirring occasionally, until vegetables are tender, about 6 minutes. Stir in mushrooms and cook until softened, about 4 minutes. Stir in tomatoes, kidney beans, and corn. Season with cumin, oregano, and basil. Bring to a boil, then reduce heat to medium. Cover and simmer for 20 minutes, stirring occasionally.
ELLYX3",https://www.allrecipes.com/recipe/22919/insanely-easy-vegetarian-chili/,"['vegetable oil', 'chopped onions', '¾  chopped carrots', 'garlic', 'minced', 'chopped green bell pepper', 'chopped red bell pepper', '¾  chopped celery', 'chili powder', '½  chopped fresh mushrooms', 'can whole peeled tomatoes with liquid', 'chopped', 'can kidney beans with liquid', 'can whole kernel corn', 'undrained', 'ground cumin', '½  dried oregano', '½  dried basil']"
426,Quick Greek Pasta Salad with Steak,"8 ounces whole wheat penne pasta; 2 tablespoons extra-virgin olive oil; 2 tablespoons unsalted butter, divided; 1 (1 pound) beef rib-eye steak; ¼ cup chopped shallots; 1 teaspoon minced garlic; 1 tablespoon soy sauce; 1 cup chopped fresh spinach; ½ cup sun-dried tomato pesto; ½ cup sliced black olives; ½ cup crumbled feta cheese; 3 tablespoons sunflower kernels; 1 tablespoon chopped parsley; 1 teaspoon chopped basil","Bring a large pot of lightly salted water to a boil. Add penne and cook, stirring occasionally, until tender yet firm to the bite, 8 to 10 minutes. Drain, toss with olive oil, and keep warm. Meanwhile, melt 1 tablespoon butter in a skillet over medium-high heat. Add rib-eye; sear on both sides until rosy-pink in the center, 7 to 10 minutes depending on thickness. Transfer steak to a cutting board; cut into bite-sized pieces. Melt remaining 1 tablespoon butter in the same skillet. Add shallots and garlic; cook until fragrant, 5 to 10 seconds. Return steak to the skillet; cook to desired doneness, about 5 minutes more. Stir in soy sauce; cook until evaporated, 3 to 5 seconds. Off heat, stir in spinach, pesto, olives, feta cheese, sunflower kernels, parsley, and basil; transfer to a large bowl. Add pasta; toss and serve.",https://www.allrecipes.com/recipe/112224/quick-greek-pasta-salad-with-steak/,"['whole wheat penne pasta', 'extravirgin olive oil', 'unsalted butter', 'divided', 'beef ribeye steak', '¼  chopped shallots', 'minced garlic', 'soy sauce', 'chopped fresh spinach', '½  sundried tomato pesto', '½  sliced black olives', '½  crumbled feta cheese', 'sunflower kernels', 'chopped parsley', 'chopped basil']"
427,The 10 Best Game Day Snacks to Stock up on This Fall at Trader Joe’s,,,https://www.allrecipes.com/best-trader-joes-snacks-for-fall-2023-7644297,[]
428,Cobb Salad,"6 slices bacon; 3 eggs; 1 head iceberg lettuce, shredded; 3 cups chopped, cooked chicken meat; 2 tomatoes, seeded and chopped; ¾ cup blue cheese, crumbled; 3 green onions, chopped; 1 avocado - peeled, pitted and diced; 1 (8 ounce) bottle Ranch-style salad dressing","Place eggs in a saucepan and cover completely with cold water; bring to a boil, then cover and remove from heat. Let eggs sit for 10 to 12 minutes, then cool, peel and chop.
DOTDASH MEREDITH FOOD STUDIOS While the eggs are cooking, place bacon in a large, deep skillet. Cook over medium-high heat until evenly brown, 7 to 10 minutes. Drain, crumble, and set aside.
DOTDASH MEREDITH FOOD STUDIOS Divide shredded lettuce among individual plates. Top with rows of bacon, eggs, chicken, tomatoes, blue cheese, green onions, and avocado.
DOTDASH MEREDITH FOOD STUDIOS Drizzle with dressing.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/14415/cobb-salad/,"['slices bacon', 'eggs', 'head iceberg lettuce', 'shredded', 'chopped', 'cooked chicken meat', 'tomatoes', 'seeded and chopped', '¾  blue cheese', 'crumbled', 'green onions', 'chopped', 'avocado  peeled', 'pitted and diced', 'bottle ranchstyle salad dressing']"
429,Italian Pasta Salad,"1 (12 ounce) package tri-color rotini pasta; ¾ pound Italian salami, finely diced; ½ green bell pepper, sliced; ½ red bell pepper, sliced; ½ red onion, chopped; 1 (6 ounce) can sliced black olives; 8 ounces small fresh mozzarella balls (ciliegine); 1 cup Italian-style salad dressing; 3 (.7 ounce) packages dry Italian-style salad dressing mix, or to taste; ½ cup shredded Parmesan cheese","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Bring a large pot of lightly salted water to a boil. Cook rotini pasta at a boil until tender yet firm to the bite, about 8 minutes. Drain and rinse with cold water until cool.
DOTDASH MEREDITH FOOD STUDIOS Combine pasta, salami, bell peppers, onion, mozzarella balls, and olives in a large bowl. Add salad dressing and toss to coat.
DOTDASH MEREDITH FOOD STUDIOS Season pasta salad with dry salad dressing mix and stir to combine.
DOTDASH MEREDITH FOOD STUDIOS Sprinkle with Parmesan cheese before serving. Enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/222750/quick-italian-pasta-salad/,"['package tricolor rotini pasta', '¾  italian salami', 'finely diced', '½ green bell pepper', 'sliced', '½ red bell pepper', 'sliced', '½ red onion', 'chopped', 'can sliced black olives', 'small fresh mozzarella balls ciliegine', 'italianstyle salad dressing', 'packages dry italianstyle salad dressing mix', 'or to taste', '½  shredded parmesan cheese']"
430,Tiramisu Cake,1 (15.25 ounce) package moist white cake mix; 1 cup water; 3 large egg whites; ⅓ cup vegetable oil; 1 teaspoon instant coffee powder; ¼ cup coffee; 1 tablespoon coffee flavored liqueur; 1 (8 ounce) container mascarpone cheese; ½ cup confectioners' sugar; 2 tablespoons coffee flavored liqueur; 2 cups heavy cream; ¼ cup confectioners' sugar; 2 tablespoons coffee-flavored liqueur; 2 tablespoons unsweetened cocoa powder; 1 (1 ounce) square semisweet chocolate,"Gather the ingredients. Preheat the oven to 350 degrees F (175 degrees C). Grease and flour three 9-inch pans. To make the cake: Beat cake mix, water, egg whites, and oil in a large bowl with an electric mixer on medium speed until well combined, about 2 minutes. Divide 2/3 of the batter between 2 prepared pans. Stir instant coffee into remaining batter; pour into the remaining prepared pan. Bake in the preheated oven until a toothpick inserted into the center of cakes comes out clean, 23 to 28 minutes. Cool cakes in the pans for 10 minutes, then turn out onto a wire rack to cool completely. To make the syrup: Combine brewed coffee and coffee liqueur in a measuring cup; set aside. To make the filling: Beat mascarpone, confectioners' sugar, and coffee liqueur in a medium bowl with an electric mixer on low speed until smooth. Cover with plastic wrap and place in the refrigerator to keep cool. To make the frosting: Beat cream, confectioners' sugar, and coffee liqueur in a medium bowl with an electric mixer on medium-high speed until stiff. Fold 1/2 cup frosting into chilled filling until combined. Store frosting and filling, covered, in the refrigerator to keep cool. To assemble the cake: Place 1 plain cake layer on a serving plate. Using a thin skewer, poke holes in cake, about 1 inch apart. Pour 1/3 of the coffee syrup over cake, then cover with 1/2 of the filling. Top with coffee-flavored cake layer; poke holes in cake. Pour another 1/3 of the coffee syrup over cake and cover with remaining filling. Top with remaining cake layer; poke holes in cake. Pour remaining coffee syrup on top. Spread sides and top of cake with frosting. To garnish the cake: Place cocoa powder in a sieve and lightly dust top of cake. Run a vegetable peeler down the edge of chocolate square to form curls. Scatter chocolate curls over cake. Chill cake in the refrigerator for at least 30 minutes before serving.
KIM",https://www.allrecipes.com/recipe/25639/tiramisu-layer-cake/,"['package moist white cake mix', 'water', 'large egg whites', '⅓  vegetable oil', 'instant coffee powder', '¼  coffee', 'coffee flavored liqueur', 'container mascarpone cheese', '½  confectioners sugar', 'coffee flavored liqueur', 'heavy cream', '¼  confectioners sugar', 'coffeeflavored liqueur', 'unsweetened cocoa powder', 'square semisweet chocolate']"
