ID;Oracion_ID;Oracion
14;338;program junt facilit reunif reintegr famili ecuatorian separ mediant enfoqu integral promuev cohesion social
14;339;busc reunif fisic fortalec comunitari tras migracion
14;341;segur justici desarroll
14;343;segur ecuador rumb prim mund socied pacif socied product objet general reduc somet grup delincuent organiz gdos indic homicidi delit violent prox cuatr años fin devolv paz tranquil ciudadan
14;344;objet especif aplic plan segur artilleri fuerz armad tilleri fuerz armad conflict armad intern internacional guerr intern destin restablec segur tiemp conflict intern
14;345;art
14;346;cre dispon facult president president republ decret excepcion territori nacional part cas agresion conflict armad internacional intern aqu deriv conflict armad intern internacional dec guerr intern pais indefect encuentr guerr intern declar gdo grup delincuent organiz apoy internacional cuy maxim expresion enfrent institucional segur existent mism ecuatorian realiz part mes ener avizor med eficient efect eficac part gobiern actual retom paz tranquil normal desarroll pais
14;347;bien conoc violenci sistemat provien maner control tod carcel pais institu penitenciari sid coopt crim organiz internacional demostr superior logist financ colud mayor oper justici nivel instanci jurid cuy respons fall favor terror narc asesin extorsion etc
14;349;sid infiltr casi tod institu encarg administr control supervision penitenciari ocasion terror mied zozobr angusti inclu migracion forz ecuatorian falt garant derech libertad dispon constitu
14;350;part gobiern incumpl disposicion constitucional art
14;351;literal numeral desconoc legisl existent control orden public mal conduccion fuerz orden dispon enfrent exit terror gdos asesin extorsion demas tip delincuent aparec nuev modal delinqu afect poblacion ecuatorian
14;352;funcion tradicional fuerz armad sid defens soberan nacional frent amenaz extern
14;353;hech ecuador cuent unas fuerz armad siet vec grand suiz
14;354;previ cambi constitucional tiemp paz rol pued extend preserv orden intern particular context segur ciudadan gravement amenaz delincuent crim organiz consider inicial bas legal existent sab ley organ defes nacional ley segur public ley uso progres fuerz ley uso legitim fuerz ley armas reforz coip coescop disposicion gad cantonal coot
14;355;ciert trat tem recuper paz interior compet sol actitud institu sin compet ciudadan colabor manten paz segur conform establec art
14;356;num
14;357;actual constitu
14;358;determin problem insegur caract estructural posibl solucion depend compromis tod entidad respons diferent funcion procur gener autent plan segur integral conform establec ley segur public secretari segur nacional entidad public priv tom especial atencion retom junt brig barrial dec nucle organiz administr coordin fortalec particip compromis ciudadan mejor emple medi herramient tecnolog segur dec planif detall empez comun barrial coordin apoy eficaz
14;363;imperi neces emprend reestructur institucional
14;367;logr eficient eficaz accion respons garantiz ciudadan libertad derech expres constitu
14;368;pod dej escap relacion internacional pro defens nacion apoy logist financier supuest rebas condicion desconoc colombi años mexic años conflict pod super crim internacional ayud norteamerican hac dificil esfuerz hac ecuatorian sol gan dur guerr convencional pen larg dat
14;369;utiliz fuerz armad control intern tal circunst deb ser cuidad regul destin complement reemplaz fuerz segur civil concord legisl actual vigent exist marc legal expuest anterior minimiz riesg posibl exces propi constitu republ ecuador establec art
14;370;ningun servidor servidor public exent respons actos realiz ejercici funcion omision respons administr civil penal manej administr fond bien recurs public crucial establec protocol determin cuand com fuerz armad pued interven asunt intern
14;371;dich intervencion deb ser temporal sujet supervision civil parlamentari asegur conviert militariz vid cotidian
14;372;histori demostr mal uso fuerz armad tiemp paz pued llev erosion libertad civil fortalec estructur autoritari
14;373;cualqui estrategi contempl particip control intern deb sustent respet orden democrat derech
14;374;proteccion jurid fuerz armad tiemp guerr intern conflict armad intern
14;375;guerr naturalez implic enfrent violent pued result perd vid
14;376;luch crim organiz amenaz cad vez sofistic peligr necesari fuerz armad actu decision firmez
14;377;ello fundamental otorg marc legal protej posibl persecu judicial accion realiz cumplimient deb result muert delincuent
14;378;proteccion jurid deb ser vist licenci impun sin escud necesari garantiz aquell arriesg vid segur pais injust castig siqu enjuici pues product actos guerr procur recuper paz tranquil retom desarroll pais ahi propondr mediant ley constitucional inimput miembr
14;380;combat exclus terror gdo sicari extorsion export import drog demas delit delincuent ultim gener
14;381;embarg med deb acompañ rigur control intern extern evit abus
14;382;deb establec clar limit accion milit circunst baj cual justif uso fuerz letal
14;383;mism tiemp necesari garantiz mecan transparent rendicion cuent asegur pod confer fuerz armad utilic indebid preserv asi equilibri eficaci luch crim respet derech human
14;384;restablec servici milit obligatori patriot formacion premilit joven
14;385;restablec servici milit obligatori patriot formacion premilit joven pued ser herramient poder reforz disciplin respons patriot juventud
14;386;traves institu joven pued adquir habil fundamental vid trabaj equip liderazg respet autor
14;387;ademas servici milit pued actu factor cohesion social reun person diferent origen region pais experient compart promuev unid nacional
14;388;promov fortalec movil social bas apoy segur
14;389;embarg reintroduccion servici milit obligatori patriot deb consider desafi context modern reivind derech natural libertad individual expect joven
14;390;esencial servici diseñ maner format restitut mer punit ofrec oportun real desarroll personal profesional
14;391;servici milit obligatori deb ser vist simplement oblig sin oportun joven contribu activ defens construccion pais mientr adquier competent vali futur bas siempr recuper civism patriot amor compromis pais
14;392;diplomaci luch crim organiz
14;393;luch crim organiz sol desafi intern sin batall global requier cooper internacional nivel
14;394;propuest establec diplomaci guerr coministr relacion exterior militar firm acuerd cooper fuerz armad mund respuest innov necesari problem
14;395;traves acuerd pais pued aport tecnolog ultim gener material equip combat consegu capacit miembr
14;399;tip guerr convencional asi consegu compart inteligent recurs estrategi cre red segur global debilit desmantel organiz criminal oper traves fronter medi tecnolog mediant optim implement oper inclu necesari cibersegur benefici pais
14;400;obstant diplomaci milit deb ser equilibr orient haci respet mutu nacion evit militariz relacion internacional
14;401;cooper deb bas principi transparent respet soberan asegur acuerd utilic pretext injerent indeb asunt intern
14;402;mism tiemp fundamental acuerd acompañ esfuerz diplomat paralel fortalec institu civil judicial pais involucr garantiz luch crim organiz efect respetu derech human ley internacional
14;403;reform jurid volv sistem jur
14;404;reintroduccion sistem jur sistem judicial pued ser pas crucial reforz transparent confianz public justici
14;405;sistem jur permit ciudadan comun particip direct administr justici proporcion perspect divers represent juici
14;406;pued contribu veredict just reflej mejor valor estandar moral socied
14;407;ademas sistem jur pued actu contrapes posibl influenci
14;408;embarg sistem jur funcion maner efect necesari implement seri reform asegur capacit adecu jur transparent seleccion
14;409;fundamental garantiz derech acus victim proteg proces
14;410;reintroduccion sistem deb ser part reform judicial ampli abord deficient estructural promuev justici equit acces ciudadan
14;411;asi cre tribunal honor polic
14;413;identific premi honest eficient sancion dar baj ineficient inmoral nivel objet estrateg depur sistem reconoc ademas deud social
